"id","geom","LENGTH","NOM"
72,"01050000204F6600000100000001020000000500000063721CA468022AC1961A1F3BCD544E411BAF43E004022AC14B5B2BE012554E415C0F101BCC012AC1DD97328E23554E41FF8C2EE1A5012AC1FE6DE4FA29554E41320573C2E3002AC1F8E76E4A3C554E41","264.787","RUE EL KALAA"
73,"01050000204F660000010000000102000000040000005100EF72BD012AC19E10E340B6544E41E04F84AE6D012AC140A6BD5FEF544E418B8947BD4B012AC123D7659CFE544E41FE576F3955002AC14FCA306C17554E41","240.07","RUE DEMNAT"
74,"01050000204F6600000100000001020000000A000000A9A26A1DE1012AC119DCDE01A7544E41867BD2A1BC002AC15DADF135D2544E41E6DDC336B7FF29C1544537BFF5544E4199FDE6F514FF29C1CFA9408A0A554E417F2EE67458FE29C1436CB4A316554E418F4F65C1FEFD29C10DDA3F5919554E4137356245B1FD29C1F7A2A6331A554E41B8C90A5337FD29C1C58920E316554E411C285234CBFC29C1B1B8CA5E10554E41B7A30E8899FC29C1002F04AA0C554E41","611.273","AVENUE BEN GUERIR"
75,"01050000204F6600000100000001020000000D000000583D6DBB97FC29C1F4B082AC0C554E41668ED2394AFB29C1F3E137C8F4544E4149F776913CFA29C1E4403371E1544E41E4DE5BF67CF929C1DA48E2DBD3544E412DA69329FDF829C1D556915BCA544E415AC05E9370F829C12AB5EE2DBB544E416F6278CE9AF729C19F698DC0A1544E411C70A07C02F729C1184A168C8F544E41BB8966B045F629C12D46B98679544E41A864D28DBCF529C12D49707169544E41FDDB356A61F529C1A92CDB505B544E413C3087B119F529C1179772154D544E411C1D7131AAF429C1A75C030234544E41","927.445","AVENUE DU CIMETIERE"
76,"01050000204F66000001000000010200000018000000F1E879D0DB0B2AC1F05647B47D524E412266F2FD8E0B2AC12159602972524E417E2BEC3E0D0B2AC16AC78A0A66524E410C46336B680A2AC1CCDF1EDD5B524E4170B4ED950C0A2AC14E7800985A524E41BB12D1DA47092AC1E8F3FE4B62524E41BDD997B494082AC14B90EC5F6A524E41732012C90D082AC138BC94F673524E41C701900CA4072AC1F417E8F874524E4138C7066F42072AC118C31A896D524E41C4BB338700072AC1DA6617ED65524E41A2898FBD91062AC1A7D0B55E54524E41C88A3AFDEE052AC1BAED8A5B39524E417D6F32256F052AC1E85001CE24524E4118550021CC042AC1875B75AF06524E41664575C160042AC1715A51ADF4514E4157664D0BD0032AC1161E0F6DDE514E41E473073355032AC16319B67ED0514E414060689CDC022AC16F41E2BAC8514E41B5A9255922022AC164C8CE1FBB514E414BF046FE4E002AC1F37A6D3F9A514E416BDCD2B0EFFE29C16FA968B080514E41BE69877C4CFE29C1C265E32D75514E41596B299DB3FC29C104A3068157514E41","1737.893","BOULEVARD FRANKLIN ROOSVELT"
77,"01050000204F66000001000000010200000004000000ABCC985163FC29C1CEB1016E4C514E416EC9F3797BFA29C1029D446F29514E4170F3F7401FF829C10C45E61AFB504E4171786B741DF829C13034631DFB504E41","475.52","BOULEVARD MOULAY RACHID"
78,"01050000204F6600000100000001020000000D000000AC4FC2FFA2F729C12BBDFE95F1504E41705EAFAF98F629C146E5DC8DDB504E41368EE85EA0F529C17F88B1DEC9504E417299A5F2D0F429C15C452ACEBC504E418AB9C203A4F329C1DFBF640AAE504E41A7AE4351CCF229C1748459CDA6504E41675022DEE6F129C1BC1E939CA3504E412504741AD7F029C1D9853B32A0504E41D7821735F1EF29C14EB08C51A2504E41FC7C44490CEF29C14DD20252A5504E41F6AA30DD99EE29C10B9EDC45A7504E41B0CDF827F6ED29C10D5364ECA9504E41C296D8AE72ED29C16C52F198B2504E41","1105.539","BOULEVARD EL MASSIRA EL KHADRA"
79,"01050000204F6600000100000001020000001200000042AE7DC06BE729C12E3EF54EE9524E41203C6DB59BE829C1DE92C753D8524E41F7A37F473BE929C199AC202ACF524E41118B235C6BE929C1249153B4CB524E4193328E3AA3EA29C12C60C9DA9F524E412F854BB065EC29C18285933F63524E41D1E67BE01FED29C14124A65349524E41AD15C37198EF29C1C97470E5F0514E410F48FF0FE7F029C1C023E3FAC2514E417D8433C23DF229C1F6209A249A514E41B6F5D22042F529C13514C8AB3F514E41F24F3C51B7F629C190B282AA16514E410BD4E4D892F729C1A79E4B0601514E4160E7AEE6EEF729C1812496F0F6504E41658EE27B3DF829C1A6592950F3504E417614397DE4F929C146FB3C4ADB504E41D4B43C3A95FB29C1FB428ABFBE504E4112B0B4E0AFFB29C1C76BB852BD504E41","2365.253","BOULEVARD D'ANFA"
80,"01050000204F66000001000000010200000011000000EF3D35171AFC29C16658F0B8B5504E41AA311E92BEFC29C1B7E09E9AAA504E411041765EACFD29C1697CF9F699504E413BAE56E887FE29C17C02D2AD83504E413D161AFD30FF29C10ECA28CA72504E4198473311DAFF29C10AA69CE161504E41B84BADD961002AC1BAF439404F504E41EBB5487A46012AC1841E05202C504E41711DCE4CF6012AC1D474629C11504E41BDB1B5F551022AC12269090B03504E4184E3B526C3022AC1B6AACAB7F34F4E418AB1EFAB36032AC17D7255D6E14F4E41D386588ACB032AC161066751D24F4E41762DEE391C042AC14586B792C94F4E411241D83CF5042AC190D72494B44F4E412123EFE5A5052AC1DAC45A01A34F4E41E8FAB163CF062AC16A035910824F4E41","1256.786","BOULEVARD ABDELKRIM EL KHATTABI"
81,"01050000204F6600000100000001020000001C000000FC98B00C12072AC1F4A20816884F4E41CEA8F173B4072AC1757EB323A04F4E414968A46161082AC14ABD78F5BB4F4E417A22F519EA082AC1AAA129F3D04F4E41F21469E8A8092AC1076FC9F3ED4F4E41F82C33CD430A2AC1AF52B2AF06504E41B8B3A8B6C40A2AC1DFE958CC19504E4162DA509B450B2AC1E7A4F08C2D504E413192840AB20B2AC105824DDA3E504E419D7BB746020C2AC1383135634E504E41DF512070240C2AC199DC92FD5A504E41978A6FB7580C2AC1385E5CB26A504E4177F575776E0C2AC19513F0307B504E419D8EEE6B7D0C2AC1184249B094504E41255A3A967C0C2AC1AF853182A8504E41A49CFDB5430C2AC1BB8EF328F6504E4146AFEF7E2A0C2AC178C034E716514E417712DFB7050C2AC1B82DE27F44514E41ED95115EFD0B2AC10917650059514E41187C1BA8E10B2AC1D10767617A514E41FCC68FD2BC0B2AC16E466456A7514E41621FE3AAA80B2AC18916E8C5C6514E413DFE3C5C9C0B2AC1F351495EE9514E416808FF2F9C0B2AC1DD303BDA04524E41AEF9ABC4A50B2AC1572EBD2D1B524E417E0F6D0ABA0B2AC111B5243137524E41D2F05221E10B2AC1742BB7405F524E4121F7157D0C0C2AC170B7CAB37D524E41","1578.502","BOULEVARD DU LIDO"
82,"01050000204F66000001000000010200000018000000D54EE1E836072AC18833CBFE7E4F4E41E7146F8C22082AC15B171F57854F4E4121ABB211CF082AC147400778884F4E41BA0F0A7363092AC13D7A79458E4F4E41AF872229060A2AC1FCDA0E08954F4E4186F4C0B7CF0A2AC1FCED3423A04F4E419F952C5A990B2AC12697F642AB4F4E41CAE36F64040D2AC184B84549C64F4E41085E6116C90E2AC1C39BEEF0E64F4E41C4B31AFD2C0F2AC15C3E0006EE4F4E413D6D2240710F2AC1919EFEB7F14F4E41AD012471D70F2AC11D80C7DBFB4F4E4165FCFC87FC0F2AC128A2B74803504E41692CE00C0B102AC1E4AFEA4507504E419D10732229102AC18403E0731A504E41A7B36F37CD102AC125AA3D8FA6504E413B0A116FF9102AC1FCD7005CC5504E41997B2F5C11112AC10262568ED7504E4108FCB7FD28112AC1B2A31E36E7504E410046837951112AC1F3C23E67FE504E41195414D4BC112AC1895795A42C514E414D27DC6A6C122AC1BBF7524B6A514E411CACCC3C45132AC15485F792BB514E415C521C55E4132AC15329D0BCF5514E41","1901.895","BOULEVARD DE L'OCEAN PACIFIQUE"
83,"01050000204F66000001000000010200000034000000450ECA13612C2AC12AA7B321474E4E418EBF5F13032C2AC14F9A2630834E4E4109997174A72B2AC19B6CA551C34E4E418E982662722B2AC19D99C759ED4E4E41701A48A3552B2AC1905F14D6FF4E4E41C653140C402B2AC1FF6A8295074F4E41E8AD42BB172B2AC1FAC2918E154F4E41A1EDEF37DA2A2AC11DA615AA244F4E413171F42C502A2AC1A5EE0948394F4E415A1D116A7C292AC179525F875B4F4E41EC70D173EA282AC1648D3739724F4E414E43312154282AC11819E261854F4E4163410E9DFD272AC17BC2EE788C4F4E4116DE1FDFB6272AC126FA89E18D4F4E41E7C5DF8E53272AC124AE396E8E4F4E41F26D549EE1262AC1344755F5884F4E41F7A46C645A262AC18A3E8B9A834F4E4102DAFB3111262AC1BE0E09F5804F4E41A1B796C399252AC194154420824F4E41580CDC4F24252AC19DE277C6824F4E41326B8C45C9242AC117130650854F4E41497F762E3E242AC1288A66338D4F4E41202A092D2E232AC13882D9FE9E4F4E41649431DD92222AC1E8FE2F7BA74F4E4123F529521F222AC1F4C03CD1B24F4E4128FB9BFEBE212AC131C81985BD4F4E41CDD1B6241D212AC1D7AFFEDBD74F4E411860127A4B202AC140556720FB4F4E4129CB1B49931F2AC182FFB79615504E41320486630C1F2AC115A0B5332B504E415CA5D9168B1D2AC144D6BD756D504E41D1B47957C91B2AC1EC8D0FA6B4504E41938168A3CF1A2AC1C90AB33CDE504E41A85CE0B110192AC17074BD5F23514E413B165E685A182AC15E97F5C93B514E4111879D67A2172AC190EFE8C557514E41F99284B500172AC1EC2C7B2974514E41BB804F597F162AC1179D93D88F514E4109858321AD152AC156463737B9514E415486951A02152AC10B2092CADE514E416FC7F369D2142AC13F3D593EE9514E4184A11B9413142AC134D22F9EFC514E4128A21A1693132AC16B5ADE0D0B524E41F724868FEE122AC193B7AD481E524E4112E39BCF19122AC13B1AA3D835524E4102DE664875112AC1AEA44F1349524E413DC2ADE6F6102AC15C65128958524E4108087F6C18102AC175DF3EBA74524E412F67570A530F2AC106591FF99A524E418E14402A5E0E2AC19F6D202DCD524E41BCC9C159E00D2AC12528963EE3524E41781F0155DF0D2AC1BEDBCDBDE2524E41","3958.177","BOULEVARD DE L'OCEAN ATLANTIQUE"
84,"01050000204F66000001000000010200000068000000898DF806F8142AC1EDC32A90EA514E41DA9B670A71152AC1526E420A2A524E41419206E8AE152AC1EBD676524D524E4169BBD039E2152AC1F945B59C6C524E41E6EBF95FF6152AC1CEA2D5E181524E41ECD41197F5152AC15114802590524E41ABB95F69EC152AC111611CE59B524E4135F174BDD7152AC114AD5C56AE524E41ED00D21CC3152AC19360C549C1524E41EB66083E8A152AC121CC507DD7524E41393785D532152AC1A155E8D2EB524E415F89142901152AC193DAFAC6F6524E410A2E1D02B1142AC105706F6801534E4175AE428470142AC114A996D405534E41A1EBE98213142AC1C259E65F08534E41CA319BDC61132AC10064F97710534E4181CB404496122AC170D73CCF1D534E41259969C470112AC12F3C28262D534E41506C551C2A102AC19339C3C140534E417F51D1C5920F2AC1CA835BB948534E417164F4B84B0F2AC1E2842A9647534E414982A27F080F2AC15A49BDDD43534E411B3D1E15AA0E2AC12782FD2336534E41B946ACCAA10D2AC14FE40A4309534E413E9B7159740D2AC1EA3DD0D3FF524E41D16F593A490D2AC1266232F1F8524E41A32EFA080C0D2AC105B8DFB2F4524E414EB74177E30C2AC116782AE7F3524E41048031DDBA0C2AC15130E298F3524E41E0056636740C2AC1B337AF0DF7524E41D19720171C0C2AC18A7F953B03534E4193C5C36AD80B2AC1C60559D810534E41A0B11FDF840B2AC13318261F23534E418D0CB34F250B2AC197A486F836534E41C57186D9E30A2AC10708709F47534E4128272D29B00A2AC133C33C9F53534E4137D0E466860A2AC1C221187F5C534E412A143B5A600A2AC185AB834C62534E41F9746E64460A2AC11434408766534E410B9F21E2080A2AC1026A5CEA69534E41CEC3E61ACA092AC12A172FC46A534E413BB7FC8C8F092AC1CEE4F0A06D534E418CCE9C7D57092AC172E2180E75534E41E23AC6B92F092AC1A1552D727E534E4195769CE6FC082AC1DB10869893534E4148D107BC95082AC125628A88C5534E4186D62A3B5D082AC12FD8C14ADF534E41BCD0400A3A082AC17FE205C3EE534E41D28AA5DA14082AC1C6990AB7FD534E41F072C7DDCF072AC1877C6C7D14544E4134D0D5C765072AC1AF53FB403B544E41F0057AE7E4062AC1486AE93E68544E41449EE52E92062AC11014A12E84544E417EB9B62F5B062AC1E615B6D898544E41B37B5E5230062AC1E25E786DAC544E41E7B5B0B20D062AC1A2F7D881C2544E41928B35AEF6052AC1581F0867D1544E412AF28E4BD2052AC10020338BEA544E4151DDD59AA7052AC12A3EA42800554E416EC45F138A052AC10406BD000A554E416655518766052AC18AD70C6315554E4197ED14DB89042AC1A001DA2C53554E41C8EDED1A11042AC1F1E3D56774554E41C2D0926F88032AC1672491CF99554E41978B314C3B032AC1C6533C1FB0554E418884050CEC022AC1C29C666DC5554E416E03F58AA4022AC187D4029FD6554E413FD7BDB76E022AC1B9EA1694E0554E41C3B2197F2C022AC16B8E8091E8554E4126F120FBDC012AC1F8BD4F9DEE554E415ECC722C82012AC1A3E4BF31F4554E41B6609F5D3B012AC13D315D16F5554E41E27A3423E6002AC163481A06F4554E41B50A05B155002AC1E2FFD431EE554E413D55734447FF29C1E8238F73E4554E415EF3F037DFFD29C1A05DF698D5554E410EAEEDE493FD29C19096A6EFD1554E41AE02BD0069FD29C1D88C929BCE554E418682060F12FD29C11850ADE7C4554E413EC5927582FC29C144130851B1554E41A27A3D7D0BFC29C1C3278CA5A0554E4155641D9FC1FB29C164296D5896554E41A76317876FFB29C1DFBFD9948A554E41DAB6E18206FB29C1D041E04A77554E41BFA8BF995FFA29C10048439A57554E41DFC14E7313FA29C180D5C0474A554E418A5506E7DDF929C198AF71DE3F554E4102FA4F3AA0F929C1BB0B6C0736554E41BE8A54603EF929C19BD1F26A2F554E418F337BF6EEF829C1E1E6DB442B554E41D1E12ABD7BF829C114BE893E23554E41250B4F1DE3F729C1CBB2846B1C554E417D3242F2A1F729C14E27A93118554E41B971A26F1DF729C13701EBC00F554E4143D6F81905F729C1020056600F554E4179B28CD1A3F629C108D791640F554E419B680BD5AEF529C1A291EABF12554E4151FF9316CEF429C1766D26FF15554E4105BCC4227EF429C17FBABEEF16554E41CB2552B75DF429C14BFBB69E17554E410EEEE171D2F329C1B9E954F71D554E410BF92E6237F329C1D4A3E8022A554E415B841921E1F129C19871AB4E45554E41EB850E30D8F129C1CF86A7E146554E41","5024.788","BOULEVARD DE LA CORNICHE"
85,"01050000204F6600000100000001020000000F000000FB320C11302C2AC190ECB1623C4E4E41D84EFF8A8E2B2AC167F8E216154E4E41328FF929D62A2AC1D02954F0ED4D4E41CD7CEC716D2A2AC1BF95F9FDD84D4E41986B025B252A2AC1C5EA2FBAC64D4E41A010BB43022A2AC15241AC5ABD4D4E41CA1D39F8B0292AC19913C07E984D4E4165CCA9466F292AC15D0AE9CD784D4E41BD0E657031292AC10F051A9F584D4E41FD9E3B651B292AC12247EAD24B4D4E413BD3085901292AC17C52B29E274D4E4156492F0AE6282AC15638B10DF54C4E41D3B0861FD9282AC1B290B262CE4C4E41C6F4025CD9282AC10DC087B8BB4C4E41827877D2C9282AC1E25CAE71814C4E41","863.985","ROUTE DE SIDI ABDERRAHMAN"
86,"01050000204F66000001000000010200000037000000BC8B45379D282AC10482C11F784C4E41ECD743A93D282AC17C84F45B744C4E41C3655867B9272AC10099DB086B4C4E416811F8E468272AC18859EE43654C4E415D965425F2262AC12C4F63C95D4C4E41B38ACCC0A1262AC104ABC87C584C4E41D33F023342262AC169A6DAB8544C4E41B296197AC4252AC141AE77ED544C4E4197A1CF2FA2252AC1106278A5544C4E4105C3196B47252AC15FD43DDA5B4C4E412C3847D4C6242AC17E644F21664C4E41269AD46289242AC195F952B96B4C4E4104CA677EEE232AC1840B92757A4C4E41C51D10C582232AC1E031AE21844C4E416590A99951232AC1DF9E5BC1874C4E41F51AD71911232AC1F1F72AFE8A4C4E41AB38761ED8222AC15FCA1CBD8C4C4E41C047FAAFAA222AC130109B618F4C4E41722A1CB76D222AC1E3B3693A8F4C4E4181B2BCF62C222AC19153E6958F4C4E41373C6877E6212AC1FF2A158B8E4C4E4126ECF67EA9212AC111F5AC688E4C4E41FC2620C968212AC17330993C8F4C4E41CA96775513212AC122A18E19924C4E41D2FD307CC5202AC1BC8B3B73944C4E41ABA7421971202AC162959635994C4E41CE9F4971751F2AC106981DD4AB4C4E41BDC99456B61E2AC171E007CDB94C4E412CF5F7855B1E2AC177F41884C04C4E410B28696BCF1D2AC19F28745DCA4C4E419DE5F4406B1D2AC13020690DD34C4E4195D152FB101D2AC1BE5376FFDF4C4E4158B07897B61C2AC1FADD4F74EC4C4E41D515730F451C2AC1EEC9C140FF4C4E417D384770F21B2AC177050C190D4D4E41899E00D08E1B2AC184C727FF1B4D4E41F3B610BD051B2AC1006EE046324D4E41CC0AA24C9C1A2AC1895397BC404D4E419A4C96DA211A2AC15973473B504D4E41827DAF0F8B192AC109F41E46624D4E412AC3E03A36192AC1AD6FAE4E6C4D4E41D3A80D38C5182AC1BDE9F0CE7A4D4E415BE938227D182AC159E8431D834D4E419A99838706182AC1638D8F40904D4E4174B280CB98172AC1BAECF80F9B4D4E41C9CB798BFA162AC158BAFAB8A64D4E4187A4D6B65F162AC1ACB1F0E8B24D4E41B6021658DB152AC1074005D8BD4D4E41199FA9CE29152AC16D36A27AC84D4E41FF056F3125142AC118472538D94D4E41FB22C602B5132AC11F8A25C8E14D4E41AA2C926578132AC169FE1EA7E64D4E412E6A54CAF6122AC18DE5AFACF64D4E4191442958C3122AC173C0E3A4FC4D4E412EA7A6729D112AC1A0F0466F214E4E41","2617.597","ROUTE D'AZZEMMOUR"
87,"01050000204F6600000100000001020000003C00000007E7E97F5B112AC10B3C0CB11C4E4E4112043915DF102AC1A5B7D9E2E64D4E41C083004547102AC18D8D9B46AD4D4E41CE5139FAFF0F2AC17CDEDED0844D4E413B8FE147C50F2AC1E183A8086B4D4E414C8496EE770F2AC1A31E42894A4D4E4196B9819D400F2AC1344B83C93D4D4E411E8788A0020F2AC12684D6C9324D4E414E7A898FB80E2AC1BB8EBE311E4D4E4126355F3F9A0E2AC1D59A9191134D4E4179535F47710E2AC1213E4AC9024D4E4167E6B5EE190E2AC1A8E63792D74C4E412172028ACC0D2AC15F3D5E82B64C4E41AF8EAAFD9C0D2AC1CFC671899B4C4E417567F8F7660D2AC13D6422DC824C4E415B21F9BF3A0D2AC198D7015B744C4E41D560D57C050D2AC150211251654C4E41EDB048D8E90C2AC150D649AB5E4C4E414F5AB4AF9E0C2AC10DA31743584C4E413591DF71580C2AC1E0AC15D2554C4E41C21B4A60F00B2AC12491221C544C4E413FB32D92780B2AC176CFF480524C4E41178F885B290B2AC1C5BDDD38514C4E413AFBD369E50A2AC1FC4336554F4C4E41BEF7193DA80A2AC1C4F3A3D24C4C4E41D0F94BD1460A2AC1E9E905F2494C4E41B56FB50EDA092AC1A57DF0FF454C4E41B245D278AA092AC1E2857290444C4E411F611630FD082AC1FF029D413F4C4E41A26B389F77082AC10C0107723B4C4E414DF57E2716082AC11C078405384C4E41C3902EEFDA072AC15ED37C17324C4E41A836BB238D072AC14789A82D274C4E412D01D9F0A9062AC177241C4AFD4B4E4136CB2FFB63052AC16EFB9AC8C14B4E412E33FC4809052AC1749E19B0B04B4E415C6637ED93042AC18AC5A139974B4E41578694374A042AC1C8CD189A864B4E41898722A62E042AC1BCCCFDA5814B4E41F2B7E77BC4032AC1DCDE14A9814B4E41EE64CC5838032AC1D51D51B5804B4E41A14F0A43DD022AC1532C5020784B4E410F9D9E9AB8022AC108A09117724B4E4152CEACAB53022AC196B88F7C604B4E41F67BE90401022AC1E2D5017A504B4E4160354631AC012AC159D12A31424B4E41DFB748F147012AC1A17AC082384B4E41B06CE70EFB002AC1FD5FB23B374B4E41C147F4E17E002AC1AF7F30E8374B4E416C654E1406002AC152EBF48F384B4E417A7C9BBB28FF29C12BD39F32394B4E41C1BC8D0FA8FE29C13B3732E5394B4E41FE4B13F23DFE29C1F8C96D783A4B4E41870856C6DCFD29C17042996E3A4B4E416D5DCA9596FD29C12269A088384B4E418B8407C45DFD29C1F262994D344B4E41935C4D27AEFC29C1B5194BD7204B4E411A318088EEFB29C12CD1F62A0B4B4E411737C78FA5FB29C12E9E110D034B4E41B937ABBE14FB29C14E1181D4F24A4E41","2952.766","BOULEVARD SIDI ABDERRAHMANE"
88,"01050000204F66000001000000010200000003000000B1889E0E45E829C174F1A5B268514E41D42E6D8BD5E729C1FF2373645C514E41BA83F110FAE329C1BD9C19E4E2504E41","509.073","BOULEVARD MOULAY  YOUSSEF"
89,"01050000204F66000001000000010200000027000000F0857D1FD4022AC1F1616048854B4E41FF9EB39A99022AC1328BA6D08B4B4E41BC08C04047022AC1DA37150B9C4B4E41687E70C24F012AC15E59A165C94B4E41A71A6D55A3002AC10B6C25E5E94B4E41BE1456732B002AC1BA757480014C4E41761677EDB8FF29C1185B9550144C4E411DA6323856FF29C1BABEE5B5224C4E41EEB68705A5FE29C1F94F693C384C4E410F1D920518FE29C164F276954D4C4E417B933F227CFD29C1EE4AFDD0664C4E4105B88B1711FD29C1E525E89B784C4E41E8212CE67AFC29C1C3194AD4914C4E419714C1CA04FC29C111323081A74C4E41721C8695AAFB29C1780CD866B54C4E41CB3F307AE4FA29C18D881482D64C4E41082E703512FA29C1DA413417FA4C4E419410013CA9F929C1878F57520D4D4E41A8D2122ED3F829C11E892165314D4E41575977AE51F829C11F828117484D4E41190E3A2FF0F729C1F992765C594D4E4112B0998E8DF729C12677E7B1694D4E41DC5C7A6606F729C1A68091E4804D4E4197F05A19D0F629C16506353E8B4D4E417697777E6CF629C1E5CF21909B4D4E41554D27E417F629C1B6131D73A84D4E41A9C1E866B4F529C1FFDB3342B94D4E41C0A684E950F529C1A8C54611CA4D4E41E70487F0E5F429C1D069A0D1DC4D4E41F4E958B89CF429C164D3F1AEE84D4E41C01468DA4DF429C140244C07F64D4E412EEC285FF9F329C18AF9475D044E4E41AB8210D8B2F329C120D1C8450F4E4E41A8385DAA40F329C1CBC84B5B264E4E4136B3C3C4E8F229C1ED969B7E394E4E4145B40E4C8BF229C1339608184E4E4E41CDDC293F2AF229C10F4C4193654E4E41A494CB16BEF129C18FF50378804E4E412D966AE7F4F029C1FF11C836B54E4E41","2346.378","BOULEVARD YACOUB EL MANSOUR"
90,"01050000204F6600000100000001020000001E00000003B27037CEF029C13486123FAE4E4E41DBA80F1C45F129C105ED18B08A4E4E41CD1E50BFAEF129C1C637611A694E4E410FBDBDA4E2F129C1AD42FE9B574E4E41FC2382BC37F229C1CCACBE723A4E4E41318A74AE92F229C1EFCD55371E4E4E4182718EF2CDF229C1BC708E3B0B4E4E4127368B071EF329C146F13646F54D4E41F9EB0B4D6DF329C11F5F9EB6D64D4E418C089428EBF429C1F7419A9D454D4E41C02B4125C2F629C1930E1CB18F4C4E41D710B656C4F729C10E44B0322D4C4E41AF6384A5E5F729C1D4102505224C4E414E9046CDF4F729C15345037E0A4C4E4159FD55D806F829C1C27C52E9E84B4E410351401511F829C1B18E9381DA4B4E4144B3773125F829C12D37D7DF614B4E419BDA78A935F829C1EA5E0D28174B4E41A5ECBA914CF829C1AED045109D4A4E41CC8FDB475AF829C1D9C263CF5E4A4E412098B3955EF829C1386E35894E4A4E41D1B8DF2074F829C19A298FA9AE494E41751ABAFF71F829C133559CCC95494E41A3D244C570F829C1D7D7177587494E41A4F97C7B57F829C15CF43BE849494E41923E5EEB48F829C1DFF46026F9484E41960294A73AF829C135235CC1C1484E4108DCA68902F829C19AB51BA9F9474E41065200D9E3F729C127E635FE7C474E41D71FA0BCE6F729C1E07089777D474E41","3301.926","BOULEVARD EL JADIDA"
91,"01050000204F6600000100000001020000000C00000069A52B7231E829C106371F215A514E41197600AAAFE829C12781DD3134514E4120B5A2F592E929C11ECE4F68E6504E411918D20F25EA29C16509BF4FB4504E41CBD49589FBEA29C122DBC0806F504E41A10B7B967DEB29C15F57E55D45504E41C0AB19D86CEC29C1CC60B1DC09504E415AB29E16DDEC29C1D5CA1FD7EA4F4E41A9B67CEF19ED29C1EC1CF90ED64F4E410FAC353A91EE29C199FFD2A3604F4E4156C43D15EDEF29C1BCF4174CF44E4E41380F6F7BA3F029C1A940B8EABF4E4E41","1427.758","BOULEVARD BRAHIM ROUDANI"
92,"01050000204F660000010000000102000000110000009DFD83FAF6F029C1B88EAD77BF4E4E41BBBB8CD657F229C10F50BC0E084F4E415C8396CE98F329C17B076F094B4F4E41969DADA24FF429C1BE92D6D9704F4E411774968916F529C1C6771A539B4F4E41E046245ABEF529C1F7E1BE82BC4F4E4148AE9CF64EF629C10DCD2DADDA4F4E41DAB2199F16F729C178B7438202504E415721C7EF3CF729C1340109360B504E41F4636A929EF729C1A01E61931D504E4177066DB12EF829C10BA91CF635504E414A65CDC58BF829C1A9E0712644504E413DE5AA87F4F829C1B132D3D653504E412495A62B97F929C1FDBD6C8669504E410C8A8D0B9BFA29C1445FA1D48C504E4156D413EBB1FB29C1BBC57224B2504E4103D79A1CB5FB29C1AB1D0AA7B2504E41","1419.462","BOULEVARD BIR ANZARANE"
93,"01050000204F6600000100000001020000000A000000A68E434A1CFF29C1DF50AA7079514E4164C3766C05FF29C1C82B3FF661514E4148902329CBFE29C16C9F353D4C514E41DDC21ED46CFE29C1124E787030514E41E59AADF212FE29C1937BFEAF16514E41C01E0A13C4FD29C1E0BFAAB603514E418435D5AE79FD29C1D2389EE5F4504E413290C98631FD29C1741D84A6E7504E4106BA7B42BFFC29C107FA4B73D6504E416AFBBE551AFC29C1FF62DFAFBE504E41","458.129","BOULEVARD DE LYBIE"
94,"01050000204F6600000100000001020000000B00000006097ECF6CFC29C175312BA75C514E41E61BBB39F0FB29C10E90A82E65514E4151C745C737FB29C176597E6675514E4183254DC0DFF929C10C5BA0A094514E41391FBB942FF829C135A5D2A3BA514E415D29627480F629C1C66E1DA5E0514E41DB6E70147DF529C14B2D4D64F4514E41E6CE0D6D8BF429C18712A78807524E41F008413C6FF329C1A6AEDD0C1E524E41A1A9690966F229C13038F68D36524E415094552031F229C1435644833A524E41","1152.554","BOULEVARD ABDELLATIF BEN KADDOUR"
95,"01050000204F6600000100000001020000000D00000043A2E646E2F129C1380EA03A41524E41CBC9561005F129C12B4DEE135B524E41E5D4C73F3FF029C1E18090177B524E419F5AA9D8C9EF29C1A4600F178E524E41599E45629FEE29C14B7E2A85C1524E41CF8AA3AAACED29C13ADA8552ED524E416C2DC3E094EC29C1A04671161F534E4138756E9112EC29C175DE7B023A534E41FB79AC4368EB29C1114E4F8C5D534E418A079712BAEA29C170FFD8C784534E41DC5BB88C28EA29C1CDFF7613A6534E4179381F167FE929C16EAB3B93D3534E4110F50DF446E929C14DA8F718E3534E41","1156.564","BOULEVARD ZIRAOUI"
96,"01050000204F660000010000000102000000060000000789AC56C8E529C18A3DB4B6AE544E41B9CCEB19AEE529C17E4D23A41F544E41D7957D0AA8E529C119C1B0651B544E41846BA3348BE529C1A1DAABCE14544E4101FF1AF3ACE429C14CC30FA4BF534E41AFF536A2D3E329C1F97C222A6B534E41","597.203","BOULEVARD TAHAR EL ALAOUI"
